Package_Name,IO_Operations,File_Operations,Network_Operations,Time_Operations,Security_Operations,Process_Operations,Read_Processes,Write_Processes,Read_Data_Transfer,Write_Data_Transfer,File_Access_Processes,Total_Dependencies_List,Direct_Dependencies_List,Indirect_Dependencies_List,Root_DIR_Access,Temp_DIR_Access,Home_DIR_Access,User_DIR_Access,Sys_DIR_Access,Etc_DIR_Access,Other_DIR_Access,Local_IPs_Access,Remote_IPs_Access,Local_Port_Access,Remote_Port_Access,Total_Dependencies,Direct_Dependencies,Indirect_Dependencies,Pattern_4,Pattern_5,Pattern_6,Pattern_7,Pattern_8,Pattern_9,Pattern_10,Level
py-cojrd-1.0.0.tar.gz,"ioctl, poll",,uname,,geteuid,getpid,"opensnoop-bpfcc, filetop-bpfcc, pgrep, tcpstates-bpfcc, systemd-logind","opensnoop-bpfcc, strace, StreamTrans, Cache2, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pgrep, pip, gnome-system-mo","StreamTrans, strace, opensnoop-bpfcc, pip, sqldb:c~lite","pgrep, gnome-system-mo, pip, opensnoop-bpfcc, sqldb:c~lite",py-cojrd-1.0.0;,,,515,150,3796,2657,726,705,6670,4,102,275,33,0,0,0,newfstatat -> newfstatat -> openat,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,1
py-cordr-1.0.0.tar.gz,"ioctl, poll",,uname,,,getpid,"pgrep, opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo","opensnoop-bpfcc, strace, StreamTrans, pip, filetop-bpfcc","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","strace, opensnoop-bpfcc, StreamTrans, pip, filetop-bpfcc","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, StreamTrans",py-cordr-1.0.0;,,,1,216,3339,2823,850,768,11628,4,456,544,103,0,0,0,fstat -> ioctl -> lseek,newfstatat -> openat -> fstat,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,0
py-corfd-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, pgrep, filetop-bpfcc, pip","opensnoop-bpfcc, strace, StreamTrans, Cache2, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","StreamTrans, opensnoop-bpfcc, strace, rootkit, pip","pgrep, gnome-system-mo, pip, opensnoop-bpfcc, sqldb:c~lite",py-corfd-1.0.0;,,,1013,147,5189,3734,1143,854,9574,2,90,453,27,1,0,0,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
py-cortd-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid",,,,,,py-cortd-1.0.0;,,,516,138,3796,2889,557,666,3666,2,30,169,11,27,10,17,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
py-json-formatter-0.0.1.tar.gz,"ioctl, poll",,uname,,,getpid,"opensnoop-bpfcc, pgrep, filetop-bpfcc, tcpstates-bpfcc, nautilus","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pgrep, pip, gnome-system-mo","opensnoop-bpfcc, StreamTrans, strace, pip, sqldb:c~lite","pgrep, gnome-system-mo, nautilus, pip, opensnoop-bpfcc",py-json-formatter-0.0.1;,,,519,118,4051,3417,1133,874,9708,2,22,106,9,1,1,0,clock_gettime -> clock_gettime -> newfstatat,clock_gettime -> newfstatat -> newfstatat,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,clock_gettime -> clock_gettime -> newfstatat -> no-error -> no-fd,clock_gettime -> newfstatat -> newfstatat -> no-error -> no-fd,0
pycryptro-1.6.tar.gz,"ioctl, poll",pipe2,uname,,,"vfork, wait4, getpid","tracker-miner-f, pool-tracker-mi, opensnoop-bpfcc, tcpstates-bpfcc, pgrep","strace, opensnoop-bpfcc, pool-tracker-mi, StreamTrans, pip","opensnoop-bpfcc, filetop-bpfcc, tracker-miner-f, pool-tracker-mi, pip","pool-tracker-mi, strace, pip, StreamTrans, opensnoop-bpfcc","pool-tracker-mi, pip, gnome-system-mo, pgrep, strace",certifi-2024.12.14; charset-normalizer-3.4.1; idna-3.10; pycryptro-1.6; requests-2.32.3; urllib3-2.3.0;,,"certifi>=2017.4.17; charset-normalizer<4,>=2; idna<4,>=2.5; requests; urllib3<3,>=1.21.1;",1,195,3332,2042,965,437,2956,2,21,40,7,14,0,13,clock_gettime -> poll -> read,poll -> read -> read,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,read -> clock_gettime -> poll -> no-error -> no-fd,poll -> read -> read -> no-error -> no-fd,read -> read -> clock_gettime -> error=EAGAIN -> no-fd,clock_gettime -> poll -> read -> no-error -> fd=6,0
pydiscordclient-0.2.1.tar.gz,ioctl,,"getrandom, uname",,,getpid,"pool-tracker-mi, opensnoop-bpfcc, pgrep, filetop-bpfcc, tracker-miner-f","opensnoop-bpfcc, pool-tracker-mi, strace, StreamTrans, dpkg-divert","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, pgrep, tracker-miner-f","pool-tracker-mi, StreamTrans, strace, opensnoop-bpfcc, dpkg-divert","pgrep, pool-tracker-mi, gnome-system-mo, StreamTrans, opensnoop-bpfcc",pydiscordclient-0.2.1;,,,498,208,3964,3037,340,785,4687,3,91,154,10,0,2,0,openat -> fstat -> fcntl,fstat -> fcntl -> fstat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> fcntl -> no-error -> no-fd,fstat -> fcntl -> fstat -> no-error -> no-fd,1
pydprotect-3.5.6.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, pgrep, filetop-bpfcc, pool-org.gnome.","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","StreamT~ns, opensnoop-bpfcc, strace, pip, sqldb:c~lite","pgrep, gnome-system-mo, pip, grep, opensnoop-bpfcc",pydprotect-3.5.6;,,,515,118,3883,2401,764,681,3391,2,63,286,21,6,4,4,read -> read -> read,newfstatat -> newfstatat -> newfstatat,read -> read -> poll -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,poll -> read -> read -> no-error -> fd=6,read -> poll -> read -> no-error -> no-fd,0
pyfontinglib-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, pip, sqldb:c~lite, filetop-bpfcc","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","strace, opensnoop-bpfcc, pip, sqldb:c~lite, filetop-bpfcc","pgrep, pip, opensnoop-bpfcc, gnome-system-mo, strace",pyfontinglib-1.0.0;,,,1016,171,6574,4421,460,1483,6791,2,72,325,25,0,0,0,poll -> read -> read,read -> read -> poll,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> poll -> read -> no-error -> no-fd,poll -> read -> read -> error=EAGAIN -> no-fd,read -> read -> read -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,0
pygaime-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, pgrep, filetop-bpfcc, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","StreamT~ns, opensnoop-bpfcc, strace, pip, sqldb:c~lite","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, StreamT~ns",PyGaime-1.0.0;,,,553,220,4078,2185,403,566,2228,2,12,47,5,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd,1
pygqme-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, pgrep, tcpstates-bpfcc, systemd-logind, filetop-bpfcc","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","opensnoop-bpfcc, strace, StreamT~ns, pip, sqldb:c~lite","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, StreamT~ns",PyGqme-1.0.0;,,,2528,349,14335,8741,769,2517,9781,2,142,248,12,0,0,0,newfstatat -> newfstatat -> openat,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,1
pygradient-2.3.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","strace, opensnoop-bpfcc, StreamT~ns, pip, sqldb:c~lite","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, strace",pygradient-2.3;,,,1016,171,5257,4123,432,1347,5810,3,176,391,47,24,6,18,newfstatat -> newfstatat -> openat,openat -> fstat -> fcntl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,openat -> fstat -> fcntl -> no-error -> no-fd,0
pyhints-2.28.1.tar.gz,"ioctl, poll",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, pgrep, filetop-bpfcc, pip, tcpstates-bpfcc","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pgrep, pip, gnome-system-mo","StreamT~ns, opensnoop-bpfcc, strace, sqldb:c~lite, pip","pgrep, gnome-system-mo, pip, StreamT~ns, sqldb:c~lite",certifi-2024.12.14; charset_normalizer-2.1.1; idna-3.10; pyhints-2.28.1; urllib3-1.26.20;,,"certifi>=2017.4.17; charset_normalizer<3,>=2; idna<4,>=2.5; urllib3<1.27,>=1.21.1;",515,261,4153,2677,883,677,7563,2,137,296,39,11,2,9,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
pyhjdddo-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, pgrep, tcpstates-bpfcc, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","opensnoop-bpfcc, StreamT~ns, strace, pip, sqldb:c~lite","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, StreamT~ns",pyhjdddo-1.0.0;,,,12,167,3566,4628,810,1984,17947,2,97,156,26,4,1,3,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,newfstatat -> openat -> fstat -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd,1
pyjous-1.0.2.tar.gz,"ioctl, poll",,uname,,,getpid,"pgrep, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, gnome-system-mo","opensnoop-bpfcc, StreamT~ns, Classif~date, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pgrep, gnome-system-mo, pip","StreamT~ns, Classif~date, opensnoop-bpfcc, sqldb:c~lite, pip","pgrep, gnome-system-mo, StreamT~ns, grep, sqldb:c~lite",pyjous-1.0.2;,,,0,114,1096,1084,415,191,4321,2,12,21,7,5,3,2,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,read -> poll -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,0
pypiele-1.0.1.tar.gz,ioctl,,uname,,,getpid,"opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, pip","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","strace, pip, StreamTrans, opensnoop-bpfcc, sqldb:c~lite","pgrep, pip, clear, systemd-oomd, opensnoop-bpfcc",pypiele-1.0.1;,,,0,238,2304,2437,144,538,10207,1,35,165,2,1,0,0,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,0
pypttt-4.4.2.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, pip","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","pgrep, pip, opensnoop-bpfcc, sqldb:c~lite, StreamTrans",pypttt-4.4.2;,,,509,128,2828,2715,120,498,8377,2,62,257,19,0,0,0,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> fcntl -> no-error -> no-fd,fstat -> fcntl -> fstat -> no-error -> no-fd,1
pyshftuler-2.28.1.tar.gz,"ioctl, poll",pipe2,uname,,,"vfork, wait4, getpid","pool-tracker-mi, opensnoop-bpfcc, tracker-miner-f, pgrep, tcpstates-bpfcc","opensnoop-bpfcc, pool-tracker-mi, strace, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pgrep","pool-tracker-mi, opensnoop-bpfcc, strace, pip, StreamTrans","pgrep, gnome-system-mo, pip, pool-tracker-mi, sqldb:c~lite",certifi-2024.12.14; charset_normalizer-2.1.1; idna-3.10; pyshftuler-2.28.1; urllib3-1.26.20;,,"certifi>=2017.4.17; charset_normalizer<3,>=2; idna<4,>=2.5; urllib3<1.27,>=1.21.1;",515,260,4227,2826,1047,750,6150,2,20,239,6,1,1,0,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,newfstatat -> openat -> fstat -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd,1
pyspliter-1.0.2.tar.gz,"ioctl, poll",,uname,,,getpid,"pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc","pool-tracker-mi, opensnoop-bpfcc, strace, StreamTrans, python","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pip","pool-tracker-mi, StreamTrans, strace, pip, opensnoop-bpfcc","pool-tracker-mi, gnome-system-mo, pgrep, pip, single",pyspliter-1.0.2;,,,1,117,1097,1570,82,238,3600,3,17,34,7,0,0,0,read -> poll -> read,poll -> read -> read,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,poll -> read -> read -> no-error -> fd=3,1
pystyte-3.5.5.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","tracker-miner-f, pool-tracker-mi, opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc","opensnoop-bpfcc, pool-tracker-mi, strace, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, tracker-miner-f, pool-tracker-mi, pip","pool-tracker-mi, strace, StreamTrans, opensnoop-bpfcc, pip","pool-tracker-mi, gnome-system-mo, single, pgrep, pip",pystyte-3.5.5;,,,15,108,7364,1780,626,637,2521,4,16,189,8,1,0,0,,,,,,,,1
pyteseract-0.3.22.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, pgrep, filetop-bpfcc","opensnoop-bpfcc, pool-tracker-mi, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pip","pool-tracker-mi, StreamTrans, opensnoop-bpfcc, pip, sqldb:c~lite","pool-tracker-mi, pip, single, gnome-system-mo, pgrep",pyteseract-0.3.22;,,,4,120,1790,1565,1027,345,3214,4,85,155,35,0,1,4,read -> read -> poll,poll -> read -> read,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,read -> read -> poll -> no-error -> no-fd,poll -> read -> read -> no-error -> fd=3,1
python-mysql-1.0.0.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","tracker-miner-f, pool-tracker-mi, opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc","opensnoop-bpfcc, pool-tracker-mi, strace, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, tracker-miner-f, pool-tracker-mi, pip","pool-tracker-mi, StreamTrans, opensnoop-bpfcc, strace, pip","pool-tracker-mi, pgrep, gnome-system-mo, pip, tracker-miner-f",python-mysql-1.0.0;,,,515,124,9356,2956,999,847,10523,2,76,365,27,0,0,0,newfstatat -> newfstatat -> openat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
pytorcm-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc","opensnoop-bpfcc, pool-tracker-mi, strace, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pip","pool-tracker-mi, StreamTrans, strace, opensnoop-bpfcc, sqldb:c~lite","pool-tracker-mi, single, gnome-system-mo, tracker-miner-f, StreamTrans",PyTorcm-1.0.0;,,,519,140,13279,2658,524,660,2856,1,11,104,2,0,0,0,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
pywhool-1.0.0.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","pool-tracker-mi, opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep","opensnoop-bpfcc, pool-tracker-mi, StreamT~ns, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tcpstates-bpfcc, pip","pool-tracker-mi, opensnoop-bpfcc, StreamT~ns, pip, sqldb:c~lite","pgrep, pool-tracker-mi, gnome-system-mo, opensnoop-bpfcc, pip",pywhool-1.0.0;,,,515,149,3843,2848,1072,780,9069,3,162,254,12,16,3,13,openat -> fstat -> ioctl,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,1
pywin33-4.4.2.tar.gz,"ioctl, poll",,uname,,,getpid,"pool-tracker-mi, opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc","opensnoop-bpfcc, pool-tracker-mi, strace, StreamT~ns, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, pip, pgrep","pool-tracker-mi, strace, opensnoop-bpfcc, StreamT~ns, pip","pgrep, pool-tracker-mi, gnome-system-mo, pip, opensnoop-bpfcc",pywin33-4.4.2;,,,0,121,2137,1479,1075,367,9939,2,25,253,9,2,2,0,lseek -> lseek -> lseek,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,close -> newfstatat -> openat -> no-error -> no-fd,1
pzgame-1.0.0.tar.gz,ioctl,,"getrandom, uname",,,getpid,"pool-tracker-mi, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep","opensnoop-bpfcc, pool-tracker-mi, strace, StreamT~ns, Classif~date","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, pip, tracker-miner-f","pool-tracker-mi, opensnoop-bpfcc, strace, StreamT~ns, pip","pgrep, pool-tracker-mi, pip, gnome-system-mo, opensnoop-bpfcc",PzGame-1.0.0;,,,515,137,3799,2599,641,681,4825,4,34,81,16,6,0,5,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,fstat -> read -> read -> no-error -> no-fd,1
qaqaqazzz-1.5.tar.gz,"ioctl, poll",,uname,,geteuid,getpid,"pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc","pool-tracker-mi, opensnoop-bpfcc, strace, StreamT~ns, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pip","pool-tracker-mi, StreamT~ns, opensnoop-bpfcc, strace, pip","pool-tracker-mi, pgrep, pip, gnome-system-mo, opensnoop-bpfcc",certifi-2024.12.14; charset-normalizer-3.4.1; idna-3.10; qaqaqazzz-1.5; requests-2.32.3; urllib3-2.3.0;,,"certifi>=2017.4.17; charset-normalizer<4,>=2; idna<4,>=2.5; requests; urllib3<3,>=1.21.1;",515,227,4128,2722,650,756,6049,3,11,64,5,0,0,0,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,newfstatat -> openat -> fstat -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd,1
qaxtest-httpx-1.1.3.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","pool-tracker-mi, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, tracker-miner-f","pool-tracker-mi, opensnoop-bpfcc, strace, StreamT~ns, Classif~date","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, pip, tracker-miner-f","pool-tracker-mi, pip, StreamT~ns, strace, opensnoop-bpfcc","pgrep, pool-tracker-mi, pip, gnome-system-mo, opensnoop-bpfcc",qaxtest-httpx-1.1.3;,,,515,167,3917,2761,1094,712,9753,2,18,53,6,36,1,35,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,ioctl -> lseek -> lseek -> error=ENOENT -> no-fd,1
quick-telegram-sender-0.7.tar.gz,,,,,,,"pool-tracker-mi, tracker-miner-f, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc","pool-tracker-mi, opensnoop-bpfcc, strace, StreamT~ns, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pool-tracker-mi, tracker-miner-f, pip","pool-tracker-mi, StreamT~ns, opensnoop-bpfcc, strace, pip","pool-tracker-mi, single, pip, gnome-system-mo, StreamT~ns",quick_telegram_sender-0.7;,,,0,117,23642,983,1006,156,187,2,59,182,19,0,0,0,clock_gettime -> lseek -> clock_gettime,read -> clock_gettime -> clock_gettime,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,clock_gettime -> clock_gettime -> newfstatat -> no-error -> no-fd,read -> clock_gettime -> clock_gettime -> no-error -> no-fd,1
